idx,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
2353,verb,2,pl,target_verb_num_pl_att2_sg,eagles,probe,The eagles behind the clock beside the vase,The eagles behind the clock beside the vase probe,The eagles behind the clock beside the vase probes,10
2354,verb,2,pl,target_verb_num_pl_att2_sg,stoats,claw,The stoats behind the lantern beside the bucket,The stoats behind the lantern beside the bucket claw,The stoats behind the lantern beside the bucket claws,10
2355,verb,2,pl,target_verb_num_pl_att2_sg,pigeons,walk,The pigeons above the rock below the lamp,The pigeons above the rock below the lamp walk,The pigeons above the rock below the lamp walks,10
2356,verb,2,sg,target_verb_num_sg_att2_pl,coyote,dashes,The coyote alongside the windows near the doors,The coyote alongside the windows near the doors dashes,The coyote alongside the windows near the doors dash,10
2357,verb,2,sg,target_verb_num_sg_att2_pl,plover,roots,The plover behind the fences beside the rocks,The plover behind the fences beside the rocks roots,The plover behind the fences beside the rocks root,10
2358,verb,2,pl,target_verb_num_pl_att2_sg,puffins,remain,The puffins past the barrel under the wagon,The puffins past the barrel under the wagon remain,The puffins past the barrel under the wagon remains,10
2359,verb,2,pl,target_verb_num_pl_att2_sg,lambs,approach,The lambs near the tower behind the cabin,The lambs near the tower behind the cabin approach,The lambs near the tower behind the cabin approaches,10
2360,verb,2,pl,target_verb_num_pl_att2_sg,vipers,reel,The vipers beneath the car around the box,The vipers beneath the car around the box reel,The vipers beneath the car around the box reels,10
2361,verb,2,pl,target_verb_num_pl_att2_sg,calfs,dream,The calfs beneath the mailbox around the trough,The calfs beneath the mailbox around the trough dream,The calfs beneath the mailbox around the trough dreams,10
2362,verb,2,pl,target_verb_num_pl_att2_sg,buzzards,root,The buzzards behind the fence beside the rock,The buzzards behind the fence beside the rock root,The buzzards behind the fence beside the rock roots,10
2363,verb,2,pl,target_verb_num_pl_att2_sg,magpies,scale,The magpies opposite the sofa alongside the stool,The magpies opposite the sofa alongside the stool scale,The magpies opposite the sofa alongside the stool scales,10
2364,verb,2,sg,target_verb_num_sg_att2_pl,weevil,coils,The weevil atop the towers outside the cabins,The weevil atop the towers outside the cabins coils,The weevil atop the towers outside the cabins coil,10
2365,verb,2,sg,target_verb_num_sg_att2_pl,chick,claws,The chick behind the lanterns beside the buckets,The chick behind the lanterns beside the buckets claws,The chick behind the lanterns beside the buckets claw,10
2366,verb,2,sg,target_verb_num_sg_att2_pl,antelope,arrives,The antelope beside the baskets past the barrels,The antelope beside the baskets past the barrels arrives,The antelope beside the baskets past the barrels arrive,10
2367,verb,2,pl,target_verb_num_pl_att2_sg,herons,arise,The herons around the trough between the crib,The herons around the trough between the crib arise,The herons around the trough between the crib arises,10
2368,verb,2,pl,target_verb_num_pl_att2_sg,ponys,advance,The ponys near the door behind the crate,The ponys near the door behind the crate advance,The ponys near the door behind the crate advances,10
2369,verb,2,pl,target_verb_num_pl_att2_sg,tahrs,work,The tahrs atop the mirror outside the clock,The tahrs atop the mirror outside the clock work,The tahrs atop the mirror outside the clock works,10
2370,verb,2,sg,target_verb_num_sg_att2_pl,beaver,settles,The beaver near the tables behind the houses,The beaver near the tables behind the houses settles,The beaver near the tables behind the houses settle,10
2371,verb,2,pl,target_verb_num_pl_att2_sg,stingrays,arrive,The stingrays past the staircase under the doorway,The stingrays past the staircase under the doorway arrive,The stingrays past the staircase under the doorway arrives,10
2372,verb,2,sg,target_verb_num_sg_att2_pl,gazelle,dives,The gazelle atop the trees outside the cars,The gazelle atop the trees outside the cars dives,The gazelle atop the trees outside the cars dive,10
2373,verb,2,pl,target_verb_num_pl_att2_sg,cows,rush,The cows atop the boulder outside the fountain,The cows atop the boulder outside the fountain rush,The cows atop the boulder outside the fountain rushes,10
2374,verb,2,pl,target_verb_num_pl_att2_sg,gnats,coil,The gnats atop the tower outside the cabin,The gnats atop the tower outside the cabin coil,The gnats atop the tower outside the cabin coils,10
2375,verb,2,sg,target_verb_num_sg_att2_pl,cobra,arises,The cobra atop the tables outside the houses,The cobra atop the tables outside the houses arises,The cobra atop the tables outside the houses arise,10
2376,verb,2,pl,target_verb_num_pl_att2_sg,jaguars,wake,The jaguars below the staircase beneath the doorway,The jaguars below the staircase beneath the doorway wake,The jaguars below the staircase beneath the doorway wakes,10
2377,verb,2,sg,target_verb_num_sg_att2_pl,cat,climbs,The cat opposite the sheds alongside the barns,The cat opposite the sheds alongside the barns climbs,The cat opposite the sheds alongside the barns climb,10
2378,verb,2,pl,target_verb_num_pl_att2_sg,buzzards,bank,The buzzards beside the pillar past the statue,The buzzards beside the pillar past the statue bank,The buzzards beside the pillar past the statue banks,10
2379,verb,2,pl,target_verb_num_pl_att2_sg,boas,charge,The boas outside the chimney opposite the rooftop,The boas outside the chimney opposite the rooftop charge,The boas outside the chimney opposite the rooftop charges,10
2380,verb,2,pl,target_verb_num_pl_att2_sg,egrets,root,The egrets behind the fence beside the rock,The egrets behind the fence beside the rock root,The egrets behind the fence beside the rock roots,10
2381,verb,2,sg,target_verb_num_sg_att2_pl,adder,dreams,The adder between the walls atop the tables,The adder between the walls atop the tables dreams,The adder between the walls atop the tables dream,10
2382,verb,2,pl,target_verb_num_pl_att2_sg,clams,push,The clams around the column between the arch,The clams around the column between the arch push,The clams around the column between the arch pushes,10
2383,verb,2,pl,target_verb_num_pl_att2_sg,okapis,claw,The okapis past the lamp under the chair,The okapis past the lamp under the chair claw,The okapis past the lamp under the chair claws,10
2384,verb,2,sg,target_verb_num_sg_att2_pl,bobcat,advances,The bobcat near the doors behind the crates,The bobcat near the doors behind the crates advances,The bobcat near the doors behind the crates advance,10
2385,verb,2,pl,target_verb_num_pl_att2_sg,flamingos,arrive,The flamingos beside the basket past the barrel,The flamingos beside the basket past the barrel arrive,The flamingos beside the basket past the barrel arrives,10
2386,verb,2,pl,target_verb_num_pl_att2_sg,bisons,spring,The bisons between the barn atop the cart,The bisons between the barn atop the cart spring,The bisons between the barn atop the cart springs,10
2387,verb,2,sg,target_verb_num_sg_att2_pl,koala,nods,The koala by the fences above the rocks,The koala by the fences above the rocks nods,The koala by the fences above the rocks nod,10
2388,verb,2,sg,target_verb_num_sg_att2_pl,zebra,bounds,The zebra behind the houses beside the ponds,The zebra behind the houses beside the ponds bounds,The zebra behind the houses beside the ponds bound,10
2389,verb,2,sg,target_verb_num_sg_att2_pl,tick,scratches,The tick opposite the signposts alongside the milestones,The tick opposite the signposts alongside the milestones scratches,The tick opposite the signposts alongside the milestones scratch,10
2390,verb,2,pl,target_verb_num_pl_att2_sg,cats,rush,The cats atop the boulder outside the fountain,The cats atop the boulder outside the fountain rush,The cats atop the boulder outside the fountain rushes,10
2391,verb,2,pl,target_verb_num_pl_att2_sg,mules,stay,The mules under the wagon by the ladder,The mules under the wagon by the ladder stay,The mules under the wagon by the ladder stays,10
2392,verb,2,pl,target_verb_num_pl_att2_sg,sharks,wake,The sharks beneath the toolshed around the greenhouse,The sharks beneath the toolshed around the greenhouse wake,The sharks beneath the toolshed around the greenhouse wakes,10
2393,verb,2,sg,target_verb_num_sg_att2_pl,buzzard,twists,The buzzard atop the doors outside the crates,The buzzard atop the doors outside the crates twists,The buzzard atop the doors outside the crates twist,10
2394,verb,2,pl,target_verb_num_pl_att2_sg,condors,tunnel,The condors near the gate behind the fence,The condors near the gate behind the fence tunnel,The condors near the gate behind the fence tunnels,10
2395,verb,2,sg,target_verb_num_sg_att2_pl,ant,stretches,The ant outside the hedges opposite the wells,The ant outside the hedges opposite the wells stretches,The ant outside the hedges opposite the wells stretch,10
2396,verb,2,pl,target_verb_num_pl_att2_sg,cows,mount,The cows atop the kennel outside the coop,The cows atop the kennel outside the coop mount,The cows atop the kennel outside the coop mounts,10
2397,verb,2,sg,target_verb_num_sg_att2_pl,hedgehog,dives,The hedgehog atop the trees outside the cars,The hedgehog atop the trees outside the cars dives,The hedgehog atop the trees outside the cars dive,10
2398,verb,2,pl,target_verb_num_pl_att2_sg,pandas,gather,The pandas past the awning under the canopy,The pandas past the awning under the canopy gather,The pandas past the awning under the canopy gathers,10
2399,verb,2,pl,target_verb_num_pl_att2_sg,hares,wake,The hares below the staircase beneath the doorway,The hares below the staircase beneath the doorway wake,The hares below the staircase beneath the doorway wakes,10
2400,verb,2,pl,target_verb_num_pl_att2_sg,wrens,arrive,The wrens behind the cabin beside the tent,The wrens behind the cabin beside the tent arrive,The wrens behind the cabin beside the tent arrives,10
2401,verb,2,pl,target_verb_num_pl_att2_sg,jackals,pause,The jackals alongside the wall near the table,The jackals alongside the wall near the table pause,The jackals alongside the wall near the table pauses,10
2402,verb,2,sg,target_verb_num_sg_att2_pl,wolf,scratches,The wolf atop the statues outside the hedges,The wolf atop the statues outside the hedges scratches,The wolf atop the statues outside the hedges scratch,10
2403,verb,2,sg,target_verb_num_sg_att2_pl,jaguar,walks,The jaguar above the rocks below the lamps,The jaguar above the rocks below the lamps walks,The jaguar above the rocks below the lamps walk,10
2404,verb,2,pl,target_verb_num_pl_att2_sg,toads,dream,The toads beneath the mailbox around the trough,The toads beneath the mailbox around the trough dream,The toads beneath the mailbox around the trough dreams,10
2405,verb,2,sg,target_verb_num_sg_att2_pl,chameleon,scales,The chameleon alongside the bridges near the gates,The chameleon alongside the bridges near the gates scales,The chameleon alongside the bridges near the gates scale,10
2406,verb,2,pl,target_verb_num_pl_att2_sg,cranes,push,The cranes between the window atop the door,The cranes between the window atop the door push,The cranes between the window atop the door pushes,10
2407,verb,2,sg,target_verb_num_sg_att2_pl,zebra,settles,The zebra near the tables behind the houses,The zebra near the tables behind the houses settles,The zebra near the tables behind the houses settle,10
